Team,Year,Total_game,variable,value,value_per_game,z_score,gender
Rutgers,2017,14,Loss,4,0.2857142857142857,-1.1374732583569627,Male
Brown,2017,16,Loss,6,0.375,-0.6973685228200385,Male
Loyola,2017,16,Loss,6,0.375,-0.6973685228200385,Male
Marist,2017,16,Loss,6,0.375,-0.6973685228200385,Male
Yale,2017,16,Loss,6,0.375,-0.6973685228200385,Male
Providence,2017,17,Loss,7,0.4117647058823529,-0.5161489258342463,Male
Notre Dame,2017,15,Loss,6,0.4,-0.5741391968696997,Male
Princeton,2017,15,Loss,6,0.4,-0.5741391968696997,Male
Sacred Heart,2017,15,Loss,6,0.4,-0.5741391968696997,Male
Villanova,2017,15,Loss,6,0.4,-0.5741391968696997,Male
Hobart,2017,16,Loss,7,0.4375,-0.38929520794419165,Male
Robert Morris,2017,16,Loss,7,0.4375,-0.38929520794419165,Male
Michigan,2017,14,Loss,6,0.42857142857142855,-0.4333056814978842,Male
Johns Hopkins,2017,15,Loss,7,0.4666666666666667,-0.24552766100212975,Male
Virginia,2017,15,Loss,7,0.4666666666666667,-0.24552766100212975,Male
Marquette,2017,16,Loss,8,0.5,-0.0812218930683448,Male
North Carolina,2017,16,Loss,8,0.5,-0.0812218930683448,Male
Penn,2017,13,Loss,6,0.46153846153846156,-0.2708054714534812,Male
Lehigh,2017,14,Loss,7,0.5,-0.0812218930683448,Male
Stony Brook,2017,14,Loss,7,0.5,-0.0812218930683448,Male
Delaware,2017,15,Loss,8,0.5333333333333333,0.08308387486544014,Male
Furman,2017,15,Loss,8,0.5333333333333333,0.08308387486544014,Male
UMass,2017,15,Loss,8,0.5333333333333333,0.08308387486544014,Male
Harvard,2017,13,Loss,7,0.5384615384615384,0.10836168531679159,Male
Drexel,2017,14,Loss,8,0.5714285714285714,0.2708618953611943,Male
Hartford,2017,14,Loss,8,0.5714285714285714,0.2708618953611943,Male
Navy,2017,14,Loss,8,0.5714285714285714,0.2708618953611943,Male
UMBC,2017,14,Loss,8,0.5714285714285714,0.2708618953611943,Male
Canisius,2017,15,Loss,9,0.6,0.41169541073301,Male
Wagner,2017,15,Loss,9,0.6,0.41169541073301,Male
Bucknell,2017,13,Loss,8,0.6153846153846154,0.48752884208706493,Male
Cornell,2017,13,Loss,8,0.6153846153846154,0.48752884208706493,Male
Mercer,2017,13,Loss,8,0.6153846153846154,0.48752884208706493,Male
Vermont,2017,13,Loss,8,0.6153846153846154,0.48752884208706493,Male
Cleveland State,2017,14,Loss,9,0.6428571428571429,0.6229456837907339,Male
Colgate,2017,14,Loss,9,0.6428571428571429,0.6229456837907339,Male
Fairfield,2017,14,Loss,9,0.6428571428571429,0.6229456837907339,Male
Saint Joseph's,2017,14,Loss,9,0.6428571428571429,0.6229456837907339,Male
Holy Cross,2017,15,Loss,10,0.6666666666666666,0.7403069466005799,Male
Detroit Mercy,2017,16,Loss,11,0.6875,0.8429980515591957,Male
Bellarmine,2017,13,Loss,9,0.6923076923076923,0.8666959988573377,Male
Georgetown,2017,14,Loss,10,0.7142857142857143,0.975029472220273,Male
High Point,2017,14,Loss,10,0.7142857142857143,0.975029472220273,Male
Mount St Mary's,2017,14,Loss,10,0.7142857142857143,0.975029472220273,Male
UMass Lowell,2017,16,Loss,12,0.75,1.1510713664350427,Male
Jacksonville,2017,14,Loss,11,0.7857142857142857,1.3271132606498122,Male
Manhattan,2017,14,Loss,11,0.7857142857142857,1.3271132606498122,Male
Siena,2017,14,Loss,11,0.7857142857142857,1.3271132606498122,Male
Quinnipiac,2017,11,Loss,9,0.8181818181818182,1.487151346299603,Male
Dartmouth,2017,13,Loss,11,0.8461538461538461,1.625030312397884,Male
Lafayette,2017,14,Loss,12,0.8571428571428571,1.6791970490793513,Male
VMI,2017,14,Loss,12,0.8571428571428571,1.6791970490793513,Male
Hampton,2017,8,Loss,7,0.875,1.7672179961867363,Male
St. John's,2017,14,Loss,13,0.9285714285714286,2.031280837508891,Male
NJIT,2017,15,Loss,14,0.9333333333333333,2.05475309007086,Male
Maryland,2016,20,Loss,3,0.15,-1.6476910834080003,Male
Brown,2016,19,Loss,3,0.15789473684210525,-1.6120461110422835,Male
Towson,2016,19,Loss,3,0.15789473684210525,-1.6120461110422835,Male
Air Force,2016,18,Loss,3,0.16666666666666666,-1.5724405861914872,Male
Loyola,2016,18,Loss,4,0.2222222222222222,-1.321605595469776,Male
Denver,2016,16,Loss,3,0.1875,-1.4783774646708454,Male
Yale,2016,16,Loss,3,0.1875,-1.4783774646708454,Male
Quinnipiac,2016,16,Loss,4,0.25,-1.1961881001089205,Male
Saint Joseph's,2016,16,Loss,4,0.25,-1.1961881001089205,Male
Stony Brook,2016,16,Loss,4,0.25,-1.1961881001089205,Male
UAlbany,2016,16,Loss,4,0.25,-1.1961881001089205,Male
Syracuse,2016,17,Loss,5,0.29411764705882354,-0.9969956074769736,Male
North Carolina,2016,18,Loss,6,0.3333333333333333,-0.8199356140263542,Male
Notre Dame,2016,15,Loss,4,0.26666666666666666,-1.1209376028924072,Male
Marquette,2016,16,Loss,5,0.3125,-0.9139987355469957,Male
Navy,2016,16,Loss,5,0.3125,-0.9139987355469957,Male
Richmond,2016,16,Loss,5,0.3125,-0.9139987355469957,Male
Rutgers,2016,16,Loss,5,0.3125,-0.9139987355469957,Male
Hartford,2016,18,Loss,7,0.3888888888888889,-0.5691006233046431,Male
Duke,2016,19,Loss,8,0.42105263157894735,-0.4238803655183895,Male
Bryant,2016,15,Loss,5,0.3333333333333333,-0.8199356140263542,Male
Bucknell,2016,15,Loss,5,0.3333333333333333,-0.8199356140263542,Male
Army,2016,17,Loss,7,0.4117647058823529,-0.46581562712511515,Male
Hobart,2016,17,Loss,7,0.4117647058823529,-0.46581562712511515,Male
Villanova,2016,14,Loss,5,0.35714285714285715,-0.7124349037170493,Male
High Point,2016,15,Loss,6,0.4,-0.5189336251603008,Male
Hofstra,2016,15,Loss,6,0.4,-0.5189336251603008,Male
Marist,2016,16,Loss,7,0.4375,-0.349620006423146,Male
Fairfield,2016,17,Loss,8,0.47058823529411764,-0.2002256369491858,Male
Vermont,2016,17,Loss,8,0.47058823529411764,-0.2002256369491858,Male
Boston University,2016,15,Loss,7,0.4666666666666667,-0.2179316362942477,Male
Johns Hopkins,2016,15,Loss,7,0.4666666666666667,-0.2179316362942477,Male
Penn,2016,15,Loss,7,0.4666666666666667,-0.2179316362942477,Male
Penn State,2016,15,Loss,7,0.4666666666666667,-0.2179316362942477,Male
Harvard,2016,16,Loss,8,0.5,-0.06743064186122114,Male
Monmouth,2016,14,Loss,7,0.5,-0.06743064186122114,Male
Ohio State,2016,15,Loss,8,0.5333333333333333,0.08307035257180542,Male
Robert Morris,2016,15,Loss,8,0.5333333333333333,0.08307035257180542,Male
Virginia,2016,15,Loss,8,0.5333333333333333,0.08307035257180542,Male
Providence,2016,16,Loss,9,0.5625,0.2147587227007037,Male
Cornell,2016,13,Loss,7,0.5384615384615384,0.10622435171534789,Male
Mount St Mary's,2016,14,Loss,8,0.5714285714285714,0.25507148906669286,Male
Bellarmine,2016,15,Loss,9,0.6,0.3840723414378585,Male
Drexel,2016,15,Loss,9,0.6,0.3840723414378585,Male
Lehigh,2016,15,Loss,9,0.6,0.3840723414378585,Male
Wagner,2016,15,Loss,9,0.6,0.3840723414378585,Male
Mercer,2016,13,Loss,8,0.6153846153846154,0.45353433886848643,Male
Princeton,2016,13,Loss,8,0.6153846153846154,0.45353433886848643,Male
Delaware,2016,15,Loss,10,0.6666666666666666,0.6850743303039116,Male
Canisius,2016,12,Loss,8,0.6666666666666666,0.6850743303039116,Male
UMass,2016,13,Loss,9,0.6923076923076923,0.8008443260216245,Male
Binghamton,2016,14,Loss,10,0.7142857142857143,0.9000757509225212,Male
Colgate,2016,14,Loss,10,0.7142857142857143,0.9000757509225212,Male
UMBC,2016,14,Loss,10,0.7142857142857143,0.9000757509225212,Male
Holy Cross,2016,15,Loss,11,0.7333333333333333,0.9860763191699647,Male
UMass Lowell,2016,16,Loss,12,0.75,1.0613268163864782,Male
Jacksonville,2016,13,Loss,10,0.7692307692307693,1.1481543131747631,Male
Michigan,2016,13,Loss,10,0.7692307692307693,1.1481543131747631,Male
Siena,2016,13,Loss,10,0.7692307692307693,1.1481543131747631,Male
Lafayette,2016,14,Loss,11,0.7857142857142857,1.2225778818504351,Male
Manhattan,2016,15,Loss,12,0.8,1.2870783080360184,Male
Detroit Mercy,2016,12,Loss,10,0.8333333333333334,1.4375793024690449,Male
Furman,2016,13,Loss,11,0.8461538461538461,1.4954643003279011,Male
Georgetown,2016,14,Loss,12,0.8571428571428571,1.5450800127783493,Male
St. John's,2016,14,Loss,12,0.8571428571428571,1.5450800127783493,Male
Sacred Heart,2016,16,Loss,14,0.875,1.625705545510328,Male
VMI,2016,16,Loss,14,0.875,1.625705545510328,Male
Dartmouth,2016,14,Loss,13,0.9285714285714286,1.8675821437062636,Male
NJIT,2016,15,Loss,14,0.9333333333333333,1.8890822857681246,Male
Denver,2015,19,Loss,2,0.10526315789473684,-2.0712109524980007,Male
UAlbany,2015,19,Loss,3,0.15789473684210525,-1.8057571665057137,Male
Maryland,2015,19,Loss,4,0.21052631578947367,-1.5403033805134267,Male
Marist,2015,18,Loss,4,0.2222222222222222,-1.4813136502929185,Male
Syracuse,2015,16,Loss,3,0.1875,-1.6564394118850523,Male
North Carolina,2015,17,Loss,4,0.23529411764705882,-1.415383951811174,Male
Stony Brook,2015,18,Loss,5,0.2777777777777778,-1.2011124317455042,Male
Notre Dame,2015,15,Loss,3,0.2,-1.593394137711884,Male
Brown,2015,17,Loss,5,0.29411764705882354,-1.1187003086433236,Male
Duke,2015,18,Loss,6,0.3333333333333333,-0.9209112131980903,Male
Towson,2015,18,Loss,6,0.3333333333333333,-0.9209112131980903,Male
Ohio State,2015,19,Loss,7,0.3684210526315789,-0.7439420225365656,Male
Richmond,2015,16,Loss,5,0.3125,-1.0259866701533704,Male
Yale,2015,16,Loss,5,0.3125,-1.0259866701533704,Male
Saint Joseph's,2015,17,Loss,6,0.35294117647058826,-0.8220166654754734,Male
Johns Hopkins,2015,18,Loss,7,0.3888888888888889,-0.640709994650676,Male
Virginia,2015,15,Loss,5,0.3333333333333333,-0.9209112131980903,Male
Colgate,2015,16,Loss,6,0.375,-0.7107602992875296,Male
Cornell,2015,16,Loss,6,0.375,-0.7107602992875296,Male
Georgetown,2015,16,Loss,6,0.375,-0.7107602992875296,Male
Marquette,2015,16,Loss,6,0.375,-0.7107602992875296,Male
Army,2015,17,Loss,7,0.4117647058823529,-0.5253330223076232,Male
High Point,2015,17,Loss,7,0.4117647058823529,-0.5253330223076232,Male
Navy,2015,14,Loss,5,0.35714285714285715,-0.8008249766777699,Male
Bucknell,2015,15,Loss,6,0.4,-0.5846697509411931,Male
Fairfield,2015,15,Loss,6,0.4,-0.5846697509411931,Male
Princeton,2015,15,Loss,6,0.4,-0.5846697509411931,Male
Detroit Mercy,2015,14,Loss,6,0.42857142857142855,-0.44056626711680896,Male
Air Force,2015,15,Loss,7,0.4666666666666667,-0.24842828868429626,Male
Bryant,2015,18,Loss,10,0.5555555555555556,0.19989366099156644,Male
Harvard,2015,14,Loss,7,0.5,-0.0803075575558478,Male
Hobart,2015,14,Loss,7,0.5,-0.0803075575558478,Male
Drexel,2015,15,Loss,8,0.5333333333333333,0.08781317357260064,Male
Hartford,2015,15,Loss,8,0.5333333333333333,0.08781317357260064,Male
Loyola,2015,15,Loss,8,0.5333333333333333,0.08781317357260064,Male
Quinnipiac,2015,15,Loss,8,0.5333333333333333,0.08781317357260064,Male
Lehigh,2015,16,Loss,9,0.5625,0.2349188133099931,Male
Holy Cross,2015,13,Loss,7,0.5384615384615384,0.1136779014385157,Male
Penn,2015,13,Loss,7,0.5384615384615384,0.1136779014385157,Male
Sacred Heart,2015,13,Loss,7,0.5384615384615384,0.1136779014385157,Male
Boston University,2015,14,Loss,8,0.5714285714285714,0.27995115200511306,Male
Monmouth,2015,14,Loss,8,0.5714285714285714,0.27995115200511306,Male
Villanova,2015,14,Loss,8,0.5714285714285714,0.27995115200511306,Male
Vermont,2015,16,Loss,10,0.625,0.550145184175834,Male
Dartmouth,2015,13,Loss,8,0.6153846153846154,0.5016488194272433,Male
Mercer,2015,13,Loss,8,0.6153846153846154,0.5016488194272433,Male
Michigan,2015,13,Loss,8,0.6153846153846154,0.5016488194272433,Male
UMBC,2015,13,Loss,8,0.6153846153846154,0.5016488194272433,Male
Hofstra,2015,14,Loss,9,0.6428571428571429,0.6402098615660745,Male
Penn State,2015,14,Loss,9,0.6428571428571429,0.6402098615660745,Male
Providence,2015,14,Loss,9,0.6428571428571429,0.6402098615660745,Male
Siena,2015,14,Loss,9,0.6428571428571429,0.6402098615660745,Male
Delaware,2015,15,Loss,10,0.6666666666666666,0.7602960980863944,Male
Mount St Mary's,2015,15,Loss,10,0.6666666666666666,0.7602960980863944,Male
Rutgers,2015,15,Loss,10,0.6666666666666666,0.7602960980863944,Male
UMass,2015,15,Loss,10,0.6666666666666666,0.7602960980863944,Male
Bellarmine,2015,12,Loss,8,0.6666666666666666,0.7602960980863944,Male
Jacksonville,2015,12,Loss,8,0.6666666666666666,0.7602960980863944,Male
Binghamton,2015,13,Loss,9,0.6923076923076923,0.8896197374159702,Male
Furman,2015,13,Loss,9,0.6923076923076923,0.8896197374159702,Male
Wagner,2015,13,Loss,9,0.6923076923076923,0.8896197374159702,Male
Lafayette,2015,14,Loss,10,0.7142857142857143,1.0004685711270354,Male
Robert Morris,2015,14,Loss,11,0.7857142857142857,1.3607272806879962,Male
St. John's,2015,14,Loss,11,0.7857142857142857,1.3607272806879962,Male
Canisius,2015,15,Loss,12,0.8,1.4327790226001886,Male
UMass Lowell,2015,14,Loss,13,0.9285714285714286,2.0812446998099183,Male
Manhattan,2015,15,Loss,14,0.9333333333333333,2.1052619471139824,Male
